dataset_index,dataset_id,rollout,valid,error_type,step_count,mean_structural_to_others,mean_semantic_to_others,mean_combined_to_others,nearest_rollout,nearest_structural,nearest_semantic,nearest_combined,novelty_one_minus_nearest_combined
2,hle-6750a730651c49cb2cce0df5,4,True,,4,0.7955508828163147,0.7996859550476074,0.7976184487342834,45,0.925000011920929,0.8588932156562805,0.8919466137886047,0.10805338621139526
2,hle-6750a730651c49cb2cce0df5,5,True,,4,0.7053921222686768,0.7948752641677856,0.7501335740089417,28,0.925000011920929,0.862135112285614,0.8935675621032715,0.10643243789672852
2,hle-6750a730651c49cb2cce0df5,6,True,,5,0.6318806409835815,0.6472093462944031,0.6395449042320251,47,1.0,0.8454681634902954,0.9227340817451477,0.0772659182548523
2,hle-6750a730651c49cb2cce0df5,7,True,,6,0.5248053073883057,0.5395986437797546,0.5322020053863525,47,0.5475925803184509,0.6571640372276306,0.6023783087730408,0.39762169122695923
2,hle-6750a730651c49cb2cce0df5,8,True,,4,0.8245190382003784,0.7740477323532104,0.7992834448814392,13,1.0,0.8286001086235046,0.9143000841140747,0.08569991588592529
2,hle-6750a730651c49cb2cce0df5,9,True,,5,0.6233092546463013,0.623997688293457,0.6236534118652344,47,0.9399999976158142,0.7802018523216248,0.8601009249687195,0.13989907503128052
2,hle-6750a730651c49cb2cce0df5,10,True,,4,0.8065032362937927,0.7977032661437988,0.8021032810211182,45,1.0,0.8775112628936768,0.9387556314468384,0.06124436855316162
2,hle-6750a730651c49cb2cce0df5,11,True,,4,0.7804713845252991,0.7908005714416504,0.7856360077857971,46,1.0,0.8452262282371521,0.9226131439208984,0.07738685607910156
2,hle-6750a730651c49cb2cce0df5,12,True,,4,0.7661856412887573,0.7839698791503906,0.7750777006149292,58,0.925000011920929,0.8183103799819946,0.8716552257537842,0.12834477424621582
2,hle-6750a730651c49cb2cce0df5,13,True,,4,0.8245190382003784,0.8007713556289673,0.8126451969146729,35,1.0,0.8746421337127686,0.9373210668563843,0.06267893314361572
2,hle-6750a730651c49cb2cce0df5,14,True,,4,0.7798364758491516,0.7511925101280212,0.7655145525932312,38,1.0,0.824156641960144,0.912078320980072,0.08792167901992798
2,hle-6750a730651c49cb2cce0df5,15,True,,4,0.7836460471153259,0.8038627505302429,0.7937543988227844,42,0.925000011920929,0.838071346282959,0.8815356492996216,0.11846435070037842
2,hle-6750a730651c49cb2cce0df5,16,True,,4,0.7984874248504639,0.7819323539733887,0.7902098298072815,62,1.0,0.8082460165023804,0.9041230082511902,0.09587699174880981
2,hle-6750a730651c49cb2cce0df5,17,True,,4,0.7798364758491516,0.8016082048416138,0.7907223105430603,41,1.0,0.8256645202636719,0.9128322601318359,0.08716773986816406
2,hle-6750a730651c49cb2cce0df5,18,True,,4,0.7056301236152649,0.8008878827095032,0.753259003162384,28,1.0,0.8772366642951965,0.9386183023452759,0.06138169765472412
2,hle-6750a730651c49cb2cce0df5,19,True,,4,0.8245190382003784,0.7689128518104553,0.7967159748077393,44,1.0,0.8295165300369263,0.9147582650184631,0.08524173498153687
2,hle-6750a730651c49cb2cce0df5,20,True,,4,0.7747572064399719,0.7864465713500977,0.7806017994880676,56,1.0,0.865160346031189,0.9325801730155945,0.06741982698440552
2,hle-6750a730651c49cb2cce0df5,21,True,,4,0.8087254166603088,0.778935968875885,0.7938305139541626,42,1.0,0.8085824251174927,0.9042912125587463,0.09570878744125366
2,hle-6750a730651c49cb2cce0df5,22,True,,4,0.8065032362937927,0.7747223973274231,0.7906128168106079,61,1.0,0.859076738357544,0.929538369178772,0.07046163082122803
2,hle-6750a730651c49cb2cce0df5,23,True,,4,0.8245190382003784,0.7695055603981018,0.7970123887062073,48,1.0,0.829592227935791,0.9147961139678955,0.08520388603210449
2,hle-6750a730651c49cb2cce0df5,24,True,,4,0.7747571468353271,0.7817289233207703,0.7782430052757263,56,1.0,0.8445111513137817,0.9222555756568909,0.07774442434310913
2,hle-6750a730651c49cb2cce0df5,25,True,,4,0.7834080457687378,0.766771674156189,0.7750897407531738,2,0.925000011920929,0.8354402184486389,0.8802201151847839,0.11977988481521606
2,hle-6750a730651c49cb2cce0df5,26,True,,4,0.7747571468353271,0.7780393958091736,0.7763983607292175,24,1.0,0.8195127248764038,0.9097563624382019,0.0902436375617981
